id;calories;proteins;fat;carbohydrate;name;image
586;250;2,6;2,5;35,4;Kabuto;https://cdn0-production-images-kly.akamaized.net/hZKL7YCCO0DmgDk3ROjdgSZ6lJc=/174x0:841x667/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3242002/original/017665300_1600417068-shutterstock_1339481684.jpg
930;253,3;4,3;21;11,7;Nasi Uduk ;https://img.kurio.network/P1Obhh7cenTadrAZ6Hc_XPjaVws=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/21/09/01/53606332-ec0c-478c-add9-78815b5cc658.jpe
498;240;21,7;7,7;20,7;Ikan sanggang masakan;https://img-global.cpcdn.com/recipes/fafa134ca5a95acb/680x482cq70/ikan-bakar-kelabau-ala-mamak-tya-foto-resep-utama.jpg
42;245;33,1;11,4;0,3;Ayam goreng pasundan paha;https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/IDITE2021041504584013744/detail/menueditor_item_de1f8bfb500e483d903ccb2e25a29a7d_1618462649639007677.webp
1061;231;0,6;0,2;56,6;Sagu aren segar;https://images.tokopedia.net/img/cache/700/VqbcmM/2020/10/22/d501ae3a-e756-4b85-b5bc-a3c84b245ba3.jpg
1219;251;16,3;19,4;1,4;Telur Ayam dadar;https://awsimages.detik.net.id/community/media/visual/2022/05/07/resep-telur-dadar-ayam_43.jpeg?w=700&q=90
1063;230;0,6;0,2;56,5;Sagu kasbi segar;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbsLHiihaXfZjagnPqP8L6DS6A5W_nZ9HKXiY1vuybeGq-i8-9VVYLUs-3VivtsQE7ZQc&usqp=CAU
911;218;0,8;16;50,2;Misro ;https://resepkoki.id/wp-content/uploads/2016/03/Resep-Misro.jpg
217;241;16;25;0;Corned Beef;https://www.jessicagavin.com/wp-content/uploads/2023/03/corned-beef-hash-15-1200.jpg
146;225,7;3;0,3;52,9;Bika Ambon ;https://kurio-img.kurioapps.com/21/08/09/550ddc82-8004-49fe-a427-197fead4eec3.jpe
817;242;19;17;3;Kwark (Quark);https://www.24kitchen.nl/files/styles/header_small/public/2018-03/shutterstock_1015365694.jpg?itok=ILdve5p_
179;212;16,9;0,2;47,6;Bulung Jajan;https://chanelmuslim.com/wp-content/uploads/2016/04/jaje-bulung.jpg
988;220;15;0,1;40;Petis Udang;https://img-global.cpcdn.com/recipes/9495ed8f8ea95711/680x482cq70/petis-udang-foto-resep-utama.jpg
1329;241;5,8;21,6;5,8;Ulat sagu segar;https://res.cloudinary.com/dk0z4ums3/image/upload/v1643715515/attached_image/6-manfaat-ulat-sagu-bagi-kesehatan-yang-sayang-untuk-dilewatkan.jpg
990;220;15;0,9;38;Petis udang pasta;https://cf.shopee.co.id/file/88086a73cd823de9d5e502b27e8ce7f5
845;221,3;3,8;3,6;43,4;Lemper ;https://awsimages.detik.net.id/community/media/visual/2022/03/30/resep-lemper-ayam_43.jpeg?w=1200
805;217;1,2;0,5;53,2;Kue putu singkong;https://asset.kompas.com/crops/4HYsevQAK_PJOcsTRt4Tl0vo4YI=/0x0:1000x667/750x500/data/photo/2021/06/10/60c19ee3dbc24.jpg
874;217;2,5;1;49,6;Markisa squash;https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/02/16/resep-squash-markisa-mint-minum-20210216051340.jpg
403;218;0,5;2,5;48,5;Gurandil;https://i.ytimg.com/vi/xDsBbOWMWJo/maxresdefault.jpg
1134;213;0;0;55;Setrup sirup;https://awsimages.detik.net.id/community/media/visual/2021/05/10/resep-sirup-cocopandan-1.jpeg?w=720
1143;213;0;0;55;Sirup;https://ik.trn.asia/uploads/2023/03/1679317359376.jpeg
1020;216;2,6;3,1;44,4;Pulut;https://assets.tmecosys.com/image/upload/t_web767x639/img/recipe/ras/Assets/B407551B-198D-472D-B9D8-4F11D6C1AE25/Derivates/91E2E036-AF80-4A24-91FF-EE9631211E26.jpg
1021;224;26,2;11,3;4,4;Punai daging goreng;https://img.okezone.com/content/2012/12/06/488/728478/4GJoElzYrO.jpg
704;214;5,4;5,4;40,2;Kelepon ;https://caramembuat.id/wp-content/uploads/2022/06/Cara-Membuat-Klepon-Ketan-Khas-Bali.webp
808;221;7,5;10,2;24,8;Kue sus;https://statics.indozone.news/local/63abe8c5a2d3e.jpg
765;212;4;4,6;38,6;Ketupat ketan;https://awsimages.detik.net.id/community/media/visual/2022/05/01/ketupat-ketan-khas-sumatra-2.jpeg?w=1200
970;219;19,7;13,6;4,4;Pelepah manuk masakan;https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Ilustrasi-pelepah-manuk-khas-NTT2.jpg
974;211;12,3;6,1;26,6;Pempek kelesan;https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/halloseleb/2020/11/Pempek-1.png
216;210;1,6;6,6;35,8;Combro ;https://assets.suaramerdeka.com/crop/7x38:699x495/750x500/webp/photo/2021/11/01/2899515089.jpg
384;204;0,5;1,4;47,4;Getuk singkong;https://images.tokopedia.net/img/KRMmCm/2022/8/9/d04d11c4-f1e5-4595-8166-a53955b475ca.jpg
927;207;3,5;5;37,1;Nasi minyak;https://upload.wikimedia.org/wikipedia/commons/c/c0/Nasi_Minyak_Palembang_1.jpg
593;212;17,5;10;12,9;Kacang Belimbing tempe;https://akcdn.detik.net.id/community/media/visual/2020/06/15/jenis-biji-untuk-bahan-baku-tempe-2_43.jpeg?w=250&q=
1236;212;17,5;10;12,9;Tempe kacang belimbing;https://img.mbizmarket.co.id/products/thumbs/800x800/2020/12/03/c8d8e10380091aadfd2bbb85c05ad2a3.jpg
475;209;15,2;11,3;11,8;Ikan Mas pepes;https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/01/06/1877204615.jpg
592;204;16,9;8,8;17,5;Kacang Belimbing rebus;https://cdn1-production-images-kly.akamaized.net/TNGJxQzLI6y-VeIWmj2-GBuyLBQ=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2729965/original/086034000_1550232841-foto_kecipir.JPG
1027;200;1;2,4;43,8;Putu Mayang ;https://awsimages.detik.net.id/community/media/visual/2022/05/12/resep-putu-mayang-betawi_43.jpeg?w=1200
350;210;4;12,5;20,6;Es krim;https://cdn0-production-images-kly.akamaized.net/HfkjSnesMVgDaS0dVGBUFFN6sZw=/1200x1200/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2769420/original/063670200_1554367843-birthday-break-caramel-461430.jpg
145;199;2,1;1,5;44,4;Bika ambon;https://upload.wikimedia.org/wikipedia/commons/4/43/Kue_bika_ambon.JPG
439;204;34,2;5,6;1,9;Ikan cakalang asap mentah;https://jurnal6.com/wp-content/uploads/2021/11/received_532156504848726.jpeg
1239;201;20,8;8,8;13,5;Tempe kedelai murni mentah;https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/05/21/1308867495jpg-20210521022319.jpg
507;199;34,1;3,8;7,1;Ikan sunu asin mentah;https://s1.bukalapak.com/img/10859818002/large/data.jpeg
879;200;8,9;5,1;29,5;Martabak Telur ;https://www.masakapahariini.com/wp-content/uploads/2020/10/Martabak-Telor-Bayam.jpg
440;198;36,5;2,2;5,5;Ikan cakalang asin mentah;https://images.tokopedia.net/img/cache/700/VqbcmM/2021/7/7/76b181bf-a94c-4a34-a2b4-5e1c4ba01dc5.jpg
371;195;0,4;1,7;44,4;Geblek;https://assets.pikiran-rakyat.com/crop/13x117:1065x1297/x/photo/2022/07/22/2059763332.jpg
232;207;18,8;14;0;Daging Sapi;https://asset.kompas.com/crops/loXNzgMXFEX_3avDpy_53_3rXsU=/1x0:1000x666/750x500/data/photo/2021/07/14/60ee601a87545.jpg
835;207;7,4;15,4;9,6;Lawara penjah masakan;https://nilaigizi.com/assets/images/produk/produk_1535786169.jpg
574;192;5,4;0,3;40,7;Jengkol segar;https://asset.kompas.com/crops/O1NhMjXQxojyWCncDswDkrWpdS4=/0x76:1000x742/750x500/data/photo/2021/09/20/6147fb289e795.jpg
228;206;17,1;14,8;0;Daging Domba;https://news.unair.ac.id/wp-content/uploads/2020/10/Daging-Domba.jpg
68;190;3,3;0,3;43,5;Bantal;https://cdn.idntimes.com/content-images/community/2020/11/kue-bantal-sumber-ig-at-terunededarementaram-e3a62b69fc2f582e3148201ce8d68802_600x400.jpg
901;190;0,2;0,4;46,5;Mie Sagu;https://o-cdn-cas.sirclocdn.com/parenting/images/mie_sagu_goreng.width-800.format-webp.webp
369;191;4,5;1,5;39,7;Gatep segar;https://visitbali.id/images/data/2021/Sep/27/615168beaee801728.jpg
414;193;42;1,5;0;Ikan Asin kering;https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/ikan-asinn.jpg
501;194;38;3,5;0;Ikan Selar kering;https://awsimages.detik.net.id/community/media/visual/2022/01/03/cara-menggoreng-ikan-selar-1_43.jpeg?w=700&q=90
513;204;16;15;0;Ikan Tembang;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/19/87543f36-a30b-438c-87df-cc28f4fef66c.jpg
853;217;11;1,7;5,1;Lokan segar;https://cdn-2.tstatic.net/aceh/foto/bank/images/ilustrasi-lokan_20160410_120327.jpg
931;196;14,5;8,3;15,9;Nasu likku masakan;https://cdn-2.tstatic.net/makassar/foto/bank/images/nasu-likku-wajo.jpg
1274;191;33,1;3,6;6,6;Terasi dobo;https://nilaigizi.com/assets/images/produk/produk_1537342126.jpg
1057;198;24,6;10,7;0,9;RW anjing masakan;https://akcdn.detik.net.id/customthumb/2014/08/13/297/daginganjingtorajadalam.jpg?w=700&q=90
333;202;17,1;14,8;0;Domba daging kurus  segar;https://images.tokopedia.net/img/cache/700/VqbcmM/2020/11/2/63145b70-ef97-4649-af84-9b14cdc13519.jpg
1084;201;18,8;14;0;Sapi daging lemak sedang segar;https://images.tokopedia.net/img/cache/700/VqbcmM/2020/10/10/3e7ebf5d-cc63-4354-ac94-e96ce7057653.png
1128;192,5;4,5;6;30,3;Semur Jengkol ;https://assets.pikiran-rakyat.com/crop/0x135:1080x1215/x/photo/2020/11/25/1187166638.jpg
1309;186;1,9;0,2;44,3;Ubi Cilembu;https://assets-a1.kompasiana.com/items/album/2021/11/11/img-20211111-wa0043-618cbcd606310e41062eaf72.jpg
1045;193;22,6;7,9;7,8;Rendang sapi masakan;https://asset.kompas.com/crops/HDe5rLDP0dEOLb6MC_UPvRTwFg8=/0x141:500x474/750x500/data/photo/2021/05/11/609a08809259f.jpg
1002;220;2,3;2,3;6,3;Pisang Goreng ;https://awsimages.detik.net.id/community/media/visual/2022/06/28/resep-pisang-goreng-keriting_43.jpeg?w=1200
716;204;2,6;20;4;Kepala Susu (Krim);https://www.donnemagazine.it/wp-content/uploads/2015/05/panna-montata-1.jpg
620;189;20,2;8,2;12,7;Kacang kedelai rebus;https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2020/07/27/1000907679.jpg
419;198;19;13;0;Ikan Bader (Tawes);https://3.bp.blogspot.com/-QIgcZ7K-sU4/XCHN03j4UGI/AAAAAAAAGjQ/Lmq-K-j5qQgIR-aSasCnx01eQ9bND4pfwCLcBGAs/s1600/ikan%2Btawes%2B1.jpg
794;186,7;1,6;1,6;39,6;Kue Apem ;https://cdn0-production-images-kly.akamaized.net/1vXhapwViv08dtFYbhhKKEfqiJ0=/0x542:4608x3139/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3479555/original/004272600_1623394884-shutterstock_1952418853.jpg
923;192;3,8;8,8;24,4;Nasi gemuk;https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Nasi_Gmk.jpg/1200px-Nasi_Gmk.jpg
225;191;32;6;0;Daging Asap;https://asset.kompas.com/crops/hysnw0J-U1aA8CzBNW5j_uEC3s8=/0x476:1080x1196/750x500/data/photo/2022/03/22/6239bc36b14f4.jpg
935;187;13;6;22,6;Oncom;https://asset.kompas.com/crops/TJ76EsKIghwcoD2Dkv7GrHGa_x4=/0x9:1000x675/750x500/data/photo/2020/08/04/5f2959f90ed39.jpg
942;187;13;6;22,6;Oncom Kedele;https://asset.kompas.com/crops/h4_WZ8GncmYCpLRv-hrfwyr0_AQ=/0x0:1000x667/750x500/data/photo/2020/08/04/5f295a4cc469c.jpg
925;190;4,7;7,5;26;Nasi gurih;https://www.frisianflag.com/storage/app/media/uploaded-files/nasi-uduk-betawi.jpg
402;192;12,7;10,1;12,7;Gurame asem manis masakan;https://d12man5gwydfvl.cloudfront.net/wp-content/uploads/2020/03/shutterstock_1561182373.jpg
76;182;2,4;0,4;42,2;Batatas tali ubi rebus;https://img-global.cpcdn.com/recipes/f9664da25cda52e4/1200x630cq70/photo.jpg
670;193;10,6;12,4;9,7;Kalio telur masakan;https://img-global.cpcdn.com/recipes/642209af1316da73/680x482cq70/kalio-telur-foto-resep-utama.jpg
847;181;2,8;1,2;39,8;Lepok/Ubi rumput;https://cdn.idntimes.com/content-images/community/2022/11/1668220355020-b9525602b7a0cdcf30573dba18d33241-b3058ccbd7818c38ec418081753661ba.jpg
801;182;1;1;40,4;Kue mangkok ;https://asset.kompas.com/crops/EUNcgQqWtMLzjyycRK-jWqJPg5Q=/3x0:700x465/750x500/data/photo/2021/01/13/5ffe348f5e49a.jpg
1227;195;13,6;13,6;1,4;Telur Bebek telur asin;https://asset.kompas.com/crops/2pq3Gh9tB33koJG0i3C9Bd65utQ=/0x0:1000x667/750x500/data/photo/2020/07/11/5f0970bc01fd5.jpg
116;181;4;1,2;37,3;Beras Ketan Hitam kukus;https://img.freepik.com/free-photo/purple-rice-berries-cooked-wooden-dish-with-mint-leaves_1150-19858.jpg?w=1060&t=st=1683884169~exp=1683884769~hmac=cbae358960d57fe16933cd26ccb63b1353dd59576d26b5334b0f7a9f732a4539
755;181;4;1,2;37,3;Ketan hitam matang;https://asset.kompas.com/crops/agGJ3o2lK5eMmT-VkGdijGLjgpQ=/0x0:1000x667/750x500/data/photo/2020/10/26/5f965ccbd7c1a.jpg
921;180;3;0,3;39,8;Nasi;https://asset.kompas.com/crops/V8z5REsWvqpu4CxKPWl_Ukg7CNI=/151x100:1349x898/780x390/data/photo/2022/01/08/61d9973b79cbd.jpg
809;180;5;5;32;Kue Talam ;https://cdn.yummy.co.id/content-images/images/20220319/ZDxMHnPOfZAq6tXHCLa9WsgeVwHh5Wb2-31363437363439303336d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp
13;190;19,1;12;0;Anak sapi daging sedang segar;https://koran-jakarta.com/images/article/tips-memilih-daging-sapi-segar-dan-berkualitas-baik-untuk-dikonsumsi-210409135933.jpg
224;190;19,1;12;0;Daging Anak Sapi;https://media.istockphoto.com/id/1138359907/id/foto/daging-escalope-potongan-daging-mentah.jpg?s=612x612&w=0&k=20&c=z5mFkMyiVftjcWw5Ll8ghKdWcK0k6byDA6azNQXr7R8=
108;178;2,1;0,1;40,6;Beras Giling masak (nasi) ;https://e0.pxfuel.com/wallpapers/769/103/desktop-wallpaper-white-rice-rice-bowl.jpg
156;186;11,7;9,7;13;Botok lamtoro;https://sweetrip.id/wp-content/uploads/2022/05/botok-lamtoro.jpg
1310;160;3,7;1,3;55,3;Ubi Jalar Goreng ;https://resepkoki.id/wp-content/uploads/2022/03/Resep-Ubi-Goreng.jpg
1079;182;32;6;0;Sapi daging asap;https://asset.kompas.com/crops/FMBgpWLQutfbdsgz0ZytI8a9JKo=/0x542:1080x1262/750x500/data/photo/2022/03/22/6239b98488b17.jpg
1209;132;19,5;0,7;67,8;Teh;https://cdn1-production-images-kly.akamaized.net/0mr7Bl0tJoy6whDPHW46kSVfb_k=/973x0:4142x3169/1200x1200/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2981642/original/004479000_1575020680-peppermint-tea-on-teacup-1417945.jpg
474;188;19,3;12,2;0;Ikan Mas goreng;https://cdn1-production-images-kly.akamaized.net/PoXdFBAzit7rJj6MDEQSxQ35dT8=/0x462:5162x3371/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2930376/original/062217400_1570175183-shutterstock_445394449.jpg
1102;179;22,5;3,5;13,3;Sate penyu masakan;https://booking-bali-villas.com/bali/wp-content/uploads/2014/10/Sate-Penyu-e1412911561808.jpg
1226;187;10,9;12,4;7,9;Telur bebek tambak segar;https://www.jagel.id/api/listimage/v/Telur-Bebek-Tambak-0-9195c7316763f2dc.jpg
11;184;18,8;14;0;Anak sapi daging gemuk segar;https://png.pngtree.com/png-clipart/20220124/ourmid/pngtree-a-plate-of-delicious-fat-cow-free-elements-png-image_4252411.png
1307;189;11,3;15,7;0,6;Tumis bandeng;https://img.okezone.com/content/2018/04/26/298/1891625/kacang-panjang-tumis-tauge-dan-bandeng-bumbu-acar-menu-makan-siang-yang-sempurna-fPgLm3B8Js.jpg
1140;173;0,5;0,1;42,5;Singkong tape;https://image-cdn.medkomtek.com/KWOw6uO2QBAVuCumxbrxIkbIIek=/1200x675/smart/klikdokter-media-buckets/medias/2321509/original/051458700_1606124573-Awas-Kebanyakan-Makan-Tape-Singkong-Bikin-Keputihan-shutterstock_1790685980.jpg
976;173;7,2;1,2;33,4;Pempek tenggiri;https://s0.bukalapak.com/uploads/content_attachment/fd3107d582c4f80e5448ada5/original/foto_utama_pempek_2.jpg
547;175;1,8;1,8;35;Jagung Rebus ;https://asset.kompas.com/crops/L0i8I7tD8bIDLcs9nVG_Ok9egfI=/0x0:1000x667/750x500/data/photo/2021/10/05/615b9e713eeda.jpg
1276;174;30;3,5;5,6;Terasi merah;https://nilaigizi.com/assets/images/produk/produk_1537342154.jpg
122;172;3;0,5;37,5;Beras Ketan Putih tape;https://awsimages.detik.net.id/community/media/visual/2020/06/23/tape-ketan-putih-2.jpeg?w=1280
1203;172;3;0,5;37,5;Tapai ketan putih;https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/05/16/275251457.jpg
489;176;32;4,4;0;Ikan Pepetek;https://upload.wikimedia.org/wikipedia/commons/1/18/Eubleekeria_splendens.jpg
631;171;11;2,2;28;Kacang merah segar;https://o-cdn-cas.sirclocdn.com/parenting/images/manfaat-kacang-merah.width-800.format-webp.webp
382;171,4;4;4;32;Getuk Lindri ;https://asset-a.grid.id/crop/0x0:0x0/x/photo/2018/12/21/1509136869.jpg
1275;174;30;3,5;3,5;Terasi Merah;https://asset.kompas.com/crops/kNzoeQXIRa-V9FFtm9ZWeL0o4js=/48x79:928x666/750x500/data/photo/2022/06/07/629ef2189a7d5.jpg
1204;169;1,4;0,3;40,2;Tapai singkong;https://res.cloudinary.com/dk0z4ums3/image/upload/v1674095060/attached_image/7-manfaat-tape-singkong-untuk-kesehatan-yang-perlu-diketahui.jpg
1086;183;12;14,4;1,4;Sapi daleman segar;https://asset-a.grid.id/crop/0x0:0x0/x/photo/2022/05/12/manfaat-jeroan-sapijpg-20220512025232.jpg
1220;179;13,6;13,3;4,4;Telur ayam kampung ;https://asset.kompas.com/crops/2pq3Gh9tB33koJG0i3C9Bd65utQ=/0x0:1000x667/750x500/data/photo/2020/07/11/5f0970bc01fd5.jpg
702;180;4;15;10;Kelapa Setengah Tua daging;https://doktersehat.com/wp-content/uploads/2020/05/manfaat-daging-kelapa.jpg
1318;184;1,4;0,3;22,5;Ubi Jalar Sayur;https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/jawapos/2022/11/daun-ubi-jalar.jpg
279;166;1,7;0,5;38,8;Daun ndusuk segar;https://ngkiong.com/wp-content/uploads/2020/12/senggani-1-e1609032934136.jpg
518;170;33,4;3;0;Ikan Teri kering;https://cdn0-production-images-kly.akamaized.net/4bbReyz-sVqbGn_hW5cfWFGKH3k=/735x0:1734x1332/469x625/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2874061/original/070741100_1565075348-shutterstock_1277489326.jpg
918;165;4,2;0,1;36,7;Nangka biji;https://awsimages.detik.net.id/community/media/visual/2020/11/13/olahan-biji-nangka-yang-enak-dan-murah-meriah-1.jpeg?w=700&q=90
1320;165;0,9;0,2;39,8;Ubi jalar tinta/ kemayung kukus;https://cdn.idntimes.com/content-images/community/2019/06/purple-yam-ftr-f836c41ea4cc37b95697e80a21b109e1.jpg
1330;120;2,8;0,5;82,3;Umbi Uwi segar;https://media.istockphoto.com/id/1150739645/id/foto/tumpukan-ubi-ungu-manis-segar-atau-kentang-pemandangan-atas.jpg?s=612x612&w=0&k=20&c=zKPj_hQiEjrW6EP_Ed8VhhlTaNvy-US_U-ToUlMm6HY=
1195;166;10,4;4,9;24,1;Taoco;https://asset-a.grid.id/crop/0x0:0x0/780x800/photo/bobofoto/original/4090_bumbu-taoco-hasil-fermentasi-kedelai-foto-resepkokiid.jpg
117;166;3,8;1;34,4;Beras Ketan Hitam tape;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/19/6313260c-769d-4875-a3b2-ab4681eff412.jpg
1202;166;3,8;1;34,4;Tapai ketan hitam;https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/14105431/Adakah-Manfaat-Tape-Ketan-Hitam-bagi-Kesehatan-Ini-Faktanya.jpg
491;170;31;4,2;0;Ikan Pindang benggol mentah;https://images.tokopedia.net/img/cache/700/product-1/2020/5/18/100272860/100272860_f2502f9f-9d38-4cdd-b059-e7ca97aa1eff_663_663
987;161;20;0,2;24;Petis Ikan;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/24/d361f072-450d-4d28-9195-2f6ffd192b85.jpg
994;170;31;4,2;0;Pindang Ikan Benggol;https://img-global.cpcdn.com/recipes/c8d60c4a0a1eeb05/680x482cq70/pindang-benggol-bumbu-kecap-mantuuul-foto-resep-utama.jpg
1115;178;2,6;13,9;10,6;Sayur garu;https://image.akurat.co/images/uploads/images/akurat_20181220020604_MYQ3rr.jpg
176;167;0,2;4;33;Bubur sagu;https://img-global.cpcdn.com/recipes/541f0543f5b40b2a/680x482cq70/bubur-sagu-foto-resep-utama.jpg
1099;166;2,3;2,8;32,9;Sarimuka;https://cdn.yummy.co.id/content-images/images/20200413/KrnfHZ9pmu6mOFKig8QN5LoC7ev3vhPG-31353836373531353434d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp
832;174;17;10;3;Lawar babi masakan;https://cdn.idntimes.com/content-images/post/20211019/203152501-4176779059011518-795637125163020240-n-c5aa3d72f7ca0ec57070d7c1a60cf2b2_600x400.jpg
12;174;19,6;10;0;Anak sapi daging kurus segar;https://asset.kompas.com/crops/BzqLdMzV0nYuuT_-vqxhGoDU0ag=/0x0:1000x667/780x390/data/photo/2020/11/28/5fc241d817d91.jpg
1083;174;19,6;10;0;Sapi daging kurus segar;https://cdn1-production-images-kly.akamaized.net/lA6qLu1irMjT2OPAYtqnW-nvIfQ=/640x360/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3133148/original/027517900_1589942784-Raw_Fresh_Meat_With_Rosemary.jpg
598;165;7,7;3,1;27,4;Kacang bogor segar;https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/4/81363626-bddb-4204-9c60-a98a15ea01e3.jpg
822;166,3;2,7;3,9;29,5;Laksa ;https://asset.kompas.com/crops/cmvexYXhxB1oyebUTtLncpQTxNE=/256x116:1280x798/750x500/data/photo/2022/10/11/63455e3290f0e.jpg
857;164;1,8;2,1;34,5;Lupis ketan;https://asset.kompas.com/crops/TRFlnZa303pT0iwa7gkId4MCWSA=/0x54:1000x720/750x500/data/photo/2020/06/24/5ef30e98cb1e8.jpg
1191;163;2,3;0,5;36,4;Talas pontianak segar;https://idnmedis.com/wp-content/uploads/2020/05/talas-pontianak.jpg
121;163;3;0,4;35,7;Beras Ketan Putih kukus;https://img.freepik.com/free-photo/white-rice-is-placed-cup-wooden-floor_1150-26270.jpg?w=1060&t=st=1683884551~exp=1683885151~hmac=a53080997cbf768ead7314bfb2a4eb430be3da2f4caefbe22061ff25aa62d18d
756;163;3;0,4;35,7;Ketan putih matang;https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/10/13/211488655.jpg
672;164;3;2,4;32,6;Kambose;https://img-global.cpcdn.com/recipes/26bdea923d2d4e15/680x482cq70/sup-dayak-foto-resep-utama.jpg
978;174;13,1;12,2;2,2;Penyu serapah masakan;https://fastly.4sqi.net/img/general/600x600/OCEUQQy60QPea6xF6nBfPDNzanEyT-n5j4BPRiR6IoM.jpg
400;176;7,3;14,9;3,2;Gulai pliek;https://mediakom.kemkes.go.id/wp-content/uploads/2021/08/kuah-pliek-u.png
855;163,3;2,8;2,2;33;Lopis ;https://img-global.cpcdn.com/recipes/08285e540251b661/680x482cq70/lupislopis-ketan-pandan-ala-chef-muhammad-foto-resep-utama.jpg
597;161;7,7;2,8;27,1;Kacang Bogor rebus;https://pbs.twimg.com/media/ErcuMzmVcAQFOI9.jpg
210;168;13;9,6;7,5;Chicken teriyaki masakan;https://img-global.cpcdn.com/recipes/ff7dc38da72458fa/680x482cq70/ayam-teriyaki-ala-hokben-foto-resep-utama.jpg
971;162;4,9;3;27,8;Pempek adaan;https://asset.kompas.com/crops/ZCo2_DcJAXGslXbYIM3Zv4nCzsA=/0x41:1000x708/750x500/data/photo/2021/03/01/603c1e79dd9d3.jpg
630;158;10,3;0,9;28,2;Kacang Merah kering rebus;https://asset.kompas.com/crops/Nas6r0JWAfSTCuULYQOzawPHY1I=/59x3:885x554/780x390/data/photo/2022/02/16/620ca71bcdae7.jpg
459;162;31,7;2,8;0,3;Ikan katombo asin;https://img-global.cpcdn.com/recipes/4e1636ada1bc35e0/1200x630cq70/photo.jpg
758;157;0,8;0,3;37,9;Ketela Pohon Kuning;https://statik.tempo.co/data/2016/06/07/id_513024/513024_620.jpg
1026;163;2,2;6,5;23,8;Putri selat;https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/16/2138675327.jpg
351;156,7;3;1,7;32,7;Es Krim (Coconut milk) ;https://cdn.nutritioninthekitch.com/wp-content/uploads/2022/03/Coconut-ice-cream-5-800x1184.jpg
681;158;4,4;3,2;27,8;Kapusa;https://nilaigizi.com/assets/images/produk/produk_1538364792.jpg
528;156;2,7;1,3;33,3;Jagung grontol;https://img-global.cpcdn.com/recipes/763fb46246f99eb2/680x482cq70/grontol-jagung-foto-resep-utama.jpg
972;156;4,2;1,4;31,6;Pempek belida;https://storage.hpaindonesia.net:8215/assets/71fe72e0c41bc168b875616e063f59fe/a5ef8b002a65c712f64b2d7df37c80c5.jpg
667;163;16,5;9;4,1;Kalio jeroan masakan;https://img-global.cpcdn.com/recipes/2031e463b74f84a0/1200x630cq70/photo.jpg
759;154;1;0,3;36,8;Ketela singkong segar;https://www.infopublik.id/assets/upload/headline//Singkong.jpg
69;159;3,1;5,8;23,5;Barongko;https://upload.wikimedia.org/wikipedia/commons/5/5e/Barongko_hendak_dimakan.jpg
490;157;28;4,2;1,8;Ikan Pindang banjar mentah;https://images.tokopedia.net/img/cache/700/VqbcmM/2020/9/9/44e37968-f73e-414b-85e9-9827c1aa143d.jpg
760;153;1,2;0,3;36,4;Ketela pohon/singkong kukus;https://blog.tokowahab.com/wp-content/uploads/2018/08/resep-agar-agar-singkong.jpg
1273;155;22,3;2,9;9,9;Terasi;https://asset.kompas.com/crops/jBGO_GPXiL6zxMtzfNerNGedvMY=/24x0:714x460/750x500/data/photo/2020/03/20/5e74a8155e288.jpg
488;156;28;4;2;Ikan peda banjar mentah;https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/28/7175728/7175728_25c6290f-ccb7-47d2-a15c-1266d270670a_1000_1000.jpg
548;148,9;10,4;10,4;20,1;Jagung Sayur (tumis) ;https://ibusayur.my.id/wp-content/uploads/2022/08/ibusayur.my.id-sayur-nangka-51661b26-eb56-4072-8613-65cb6b4c2ecb.png
